"user_id","num_clicks","num_sessions","avg_session_duration","avg_bags","age","gender","married","has_children","home_country","home_city","home_airport","num_trips","num_flights","money_spent_hotel","time_after_booking","avg_km_flown","customer_group","perk"
"520327","126","8","117.3750000000000000","0.00000000000000000000","26","F","false","false","usa","new york","LGA","2","4","226","6.5000000000000000","3116.0469150157137","Dreamers","15% on Group Booking Discount on hotels and flights"
"520358","107","8","99.5000000000000000","1.00000000000000000000","51","F","true","false","usa","montgomery","MXF","4","6","2078","7.6666666666666667","1528.1689289772294","Young adult frequent travellers","Free WiFi "
"520373","137","8","126.2500000000000000","0.00000000000000000000","49","F","false","true","usa","buffalo","BUF","3","5","1967","8.6666666666666667","854.161238241947","Family Traveller","Family Suite Discount"
"520397","391","9","955.4444444444444444","0.60000000000000000000","45","F","true","false","usa","austin","AUS","3","6","644","5.6666666666666667","2601.844024598105","Young adult frequent travellers","Free WiFi "
"520405","66","8","61.5000000000000000","1.00000000000000000000","31","F","false","false","usa","cleveland","CLE","1","2","0","6.0000000000000000","838.3926223412975","Dreamers","15% on Group Booking Discount on hotels and flights"
"520411","115","8","106.6250000000000000","0.50000000000000000000","40","F","true","false","usa","detroit","DTW","2","4","1228","4.0000000000000000","807.0040198766706","Dreamers","15% on Group Booking Discount on hotels and flights"
"520422","105","8","98.2500000000000000","0.00000000000000000000","39","F","false","false","usa","mobile","MOB","2","4","645","7.0000000000000000","2008.2491950042906","Dreamers","15% on Group Booking Discount on hotels and flights"
"520429","284","8","977.6250000000000000","2.0000000000000000","52","M","true","true","usa","winston-salem","INT","2","3","1174","9.0000000000000000","3437.9268333108716","Family Traveller","Family Suite Discount"
"520436","191","8","177.0000000000000000","0.80000000000000000000","47","F","true","false","usa","chicago","MDW","6","10","2888","6.4000000000000000","2174.0636001227626","Business Travellers","kilos free"
"520440","118","9","98.5555555555555556","","36","F","true","false","usa","new york","JFK","0","0","0","0","0","Dreamers","15% on Group Booking Discount on hotels and flights"
"520480","106","8","98.6250000000000000","0.33333333333333333333","39","F","false","false","canada","vancouver","YVR","3","6","511.8","7.3333333333333333","3657.529053320822","Young adult frequent travellers","Free WiFi "
"520491","130","8","122.1250000000000000","1.2500000000000000","55","M","false","true","usa","new york","LGA","5","8","957","6.5000000000000000","2069.324194729653","Family Traveller","Family Suite Discount"
"520497","132","8","123.3750000000000000","1.00000000000000000000","49","F","false","false","usa","long beach","LGB","3","6","457","7.6666666666666667","3763.316227466114","Young adult frequent travellers","Free WiFi "
"520527","102","8","95.7500000000000000","1.00000000000000000000","34","F","false","false","usa","denver","DEN","2","4","1468","8.0000000000000000","1767.1614737425573","Dreamers","15% on Group Booking Discount on hotels and flights"
"520530","135","8","125.7500000000000000","0.75000000000000000000","41","F","true","false","usa","los angeles","LAX","4","8","1362.0","8.5000000000000000","3251.756892326524","Young adult frequent travellers","Free WiFi "
"520532","178","9","146.3333333333333333","0.75000000000000000000","48","F","true","false","usa","washington","DCA","4","8","1455.50","8.2500000000000000","1837.6376778208746","Young adult frequent travellers","Free WiFi "
"520539","164","8","484.0897280000000000","1.00000000000000000000","53","F","true","true","usa","little rock","LIT","3","6","362","6.0000000000000000","1607.859973455259","Family Traveller","Family Suite Discount"
"520556","146","8","136.3750000000000000","0.75000000000000000000","35","F","false","true","usa","austin","AUS","5","8","9659.1","6.7500000000000000","1356.7646402858952","Family Traveller","Family Suite Discount"
"520558","112","8","104.6250000000000000","0.00000000000000000000","37","F","false","false","usa","rochester","ROC","1","2","590","6.0000000000000000","2066.8201567301207","Dreamers","15% on Group Booking Discount on hotels and flights"
"520561","119","8","111.5000000000000000","","32","F","false","true","usa","nashville","BNA","0","0","0","0","0","Family Traveller","Family Suite Discount"
"520603","64","8","60.6250000000000000","","26","F","false","false","usa","milwaukee","MKE","0","0","0","0","0","Dreamers","15% on Group Booking Discount on hotels and flights"
"520619","126","8","118.3750000000000000","1.00000000000000000000","58","F","true","false","usa","houston","IAH","2","4","1137","4.5000000000000000","2238.191135707774","Dreamers","15% on Group Booking Discount on hotels and flights"
"520680","100","8","94.1250000000000000","0.00000000000000000000","44","F","true","false","usa","winston-salem","INT","2","4","940","8.0000000000000000","1834.0049629239522","Dreamers","15% on Group Booking Discount on hotels and flights"
"520696","362","8","1048.2500000000000000","0.00000000000000000000","42","F","false","false","usa","lincoln","LNK","1","2","122","4.0000000000000000","2030.6749508461157","Dreamers","15% on Group Booking Discount on hotels and flights"
"520708","121","8","112.8750000000000000","0.66666666666666666667","42","F","false","false","usa","tampa","MCF","3","6","1194","5.3333333333333333","1441.3914813556682","Young adult frequent travellers","Free WiFi "
"520719","132","8","123.1250000000000000","0.50000000000000000000","26","M","false","false","usa","new york","JFK","4","8","3923","7.5000000000000000","3409.8231107248903","Young frequent traveller","free toys"
"520733","144","8","135.6250000000000000","0.33333333333333333333","42","F","true","false","usa","honolulu","HNL","3","6","1144","8.3333333333333333","6722.741116955786","Young adult frequent travellers","Free WiFi "
"520745","190","8","176.3750000000000000","0.50000000000000000000","41","F","false","false","usa","new york","JFK","2","4","883","8.5000000000000000","418.8783775253248","Dreamers","15% on Group Booking Discount on hotels and flights"
"520762","102","8","94.6250000000000000","1.00000000000000000000","30","F","false","false","usa","baton rouge","BTR","2","2","1081","8.0000000000000000","603.7673651739702","Dreamers","15% on Group Booking Discount on hotels and flights"
"520770","129","8","119.5000000000000000","0.50000000000000000000","41","F","false","false","usa","sacramento","SAC","4","8","248.90","10.0000000000000000","2837.9380412783435","Young adult frequent travellers","Free WiFi "
"520771","105","8","96.8750000000000000","","59","F","true","true","usa","laredo","LRD","1","0","1760","0","0","Family Traveller","Family Suite Discount"
"520780","43","8","40.7500000000000000","","71","F","false","false","usa","new york","JFK","0","0","0","0","0","Senior travellers","10% discount on next booking"
"520783","109","8","101.5000000000000000","0.50000000000000000000","41","F","true","false","canada","calgary","YYC","3","4","1978.0","7.5000000000000000","2116.3453445826835","Young adult frequent travellers","Free WiFi "
"520804","122","8","112.8750000000000000","0.00000000000000000000","51","F","true","false","usa","chicago","ORD","3","6","394","5.3333333333333333","889.0510561041614","Young adult frequent travellers","Free WiFi "
"520819","121","9","100.1111111111111111","0.00000000000000000000","50","F","true","true","usa","jacksonville","NZC","2","4","2228","7.0000000000000000","1491.2509516069235","Family Traveller","Family Suite Discount"
"520821","134","8","124.2500000000000000","0.50000000000000000000","43","F","false","false","usa","boston","BOS","2","4","1095","6.0000000000000000","3819.791120466112","Dreamers","15% on Group Booking Discount on hotels and flights"
"520844","110","8","103.3750000000000000","0.00000000000000000000","21","F","false","true","usa","long beach","LGB","2","2","2112","5.0000000000000000","533.7785490885719","Family Traveller","Family Suite Discount"
"520851","204","9","168.1111111111111111","0.40000000000000000000","54","F","true","true","usa","san antonio","RND","5","10","2586","6.2000000000000000","2252.236878087551","Family Traveller","Family Suite Discount"
"520861","262","9","919.1276355555555556","1.00000000000000000000","52","M","false","true","usa","austin","AUS","2","4","1824.6","7.0000000000000000","2180.282676316143","Family Traveller","Family Suite Discount"
"520877","141","8","131.0000000000000000","0.00000000000000000000","51","F","true","false","usa","grand rapids","GRR","3","6","1400","5.0000000000000000","2222.093439808112","Young adult frequent travellers","Free WiFi "
"520878","193","9","157.5555555555555556","1.00000000000000000000","39","F","true","false","canada","ottawa","YOW","4","4","6030","7.5000000000000000","3661.914843137346","Young adult frequent travellers","Free WiFi "
"520882","62","8","57.5000000000000000","","19","F","false","false","usa","louisville","LOU","1","0","780","0","0","Dreamers","15% on Group Booking Discount on hotels and flights"
"520885","347","8","1035.7500000000000000","1.5000000000000000","37","M","true","true","usa","el paso","ELP","4","7","6277","5.7500000000000000","1468.9591315375237","Family Traveller","Family Suite Discount"
"520898","111","8","103.3750000000000000","0.50000000000000000000","43","F","true","true","usa","santa ana","SNA","3","4","5760","6.0000000000000000","4152.542044745053","Family Traveller","Family Suite Discount"
"520902","136","9","112.3333333333333333","1.00000000000000000000","40","F","false","false","usa","kansas city","MCI","4","7","1452","5.7500000000000000","1867.5747096572961","Young adult frequent travellers","Free WiFi "
"520920","113","9","94.1111111111111111","","41","F","false","false","usa","memphis","MEM","1","0","440.30","0","0","Dreamers","15% on Group Booking Discount on hotels and flights"
"520934","169","9","139.7777777777777778","0.00000000000000000000","54","F","false","true","usa","newark","EWR","1","2","346","8.0000000000000000","3864.8815880714756","Family Traveller","Family Suite Discount"
"520947","194","8","465.2096568750000000","0.00000000000000000000","24","O","true","true","usa","new york","LGA","2","0","2143.30","0","0","Family Traveller","Family Suite Discount"
"520959","89","8","84.2500000000000000","0.00000000000000000000","50","F","false","false","usa","new york","LGA","1","2","115.60","7.0000000000000000","576.1819985601524","Dreamers","15% on Group Booking Discount on hotels and flights"
"521000","184","8","169.2500000000000000","0.33333333333333333333","48","F","true","false","usa","charlotte","CLT","3","6","885","8.0000000000000000","1166.9946759311704","Young adult frequent travellers","Free WiFi "
"521004","186","8","171.6250000000000000","0.50000000000000000000","52","F","true","false","usa","san antonio","SKF","4","8","484","6.7500000000000000","2430.1792363174673","Young adult frequent travellers","Free WiFi "
"521009","100","10","74.6000000000000000","","68","F","true","false","usa","new york","LGA","1","0","872","0","0","Senior travellers","10% discount on next booking"
"521031","145","8","133.2500000000000000","0.40000000000000000000","44","F","false","false","canada","hamilton","YHM","6","10","3457.05","6.8000000000000000","1401.9043372300985","Business Travellers","kilos free"
"521033","151","8","140.2500000000000000","0.50000000000000000000","43","M","true","true","usa","chicago","ORD","4","8","2106.90","7.2500000000000000","1125.7486399357792","Family Traveller","Family Suite Discount"
"521044","176","9","145.7777777777777778","0.33333333333333333333","42","F","false","false","usa","houston","EFD","4","6","2534","7.6666666666666667","2009.8084700668571","Young adult frequent travellers","Free WiFi "
"521060","170","8","158.6250000000000000","1.00000000000000000000","40","F","false","false","usa","burlington","BTV","5","8","2412.90","6.2500000000000000","2576.150694413624","Young adult frequent travellers","Free WiFi "
"521062","87","9","71.3333333333333333","","61","F","true","false","usa","little rock","LIT","0","0","0","0","0","Senior travellers","10% discount on next booking"
"521065","292","8","986.0000000000000000","1.6000000000000000","45","F","true","true","usa","new york","LGA","3","6","331.25","7.0000000000000000","2852.260330433317","Family Traveller","Family Suite Discount"
"521066","146","8","135.6250000000000000","1.5000000000000000","42","F","false","false","usa","knoxville","TYS","4","8","2034.0","7.2500000000000000","2100.513585747983","Young adult frequent travellers","Free WiFi "
"521070","174","9","145.4444444444444444","0.33333333333333333333","51","F","true","true","usa","knoxville","TYS","6","12","1978.0","48.1666666666666667","3563.8421222343004","Family Traveller","Family Suite Discount"
"521109","123","8","114.1250000000000000","0.33333333333333333333","31","F","false","true","usa","dallas","DAL","3","6","1435","7.0000000000000000","1429.6242315308089","Family Traveller","Family Suite Discount"
"521127","219","9","181.6666666666666667","0.66666666666666666667","42","F","true","false","usa","chicago","MDW","5","6","4906.60","6.0000000000000000","2081.634531292409","Young adult frequent travellers","Free WiFi "
"521152","129","9","107.1111111111111111","0.00000000000000000000","46","F","true","false","canada","winnipeg","YWG","3","6","6496","6.3333333333333333","1962.564019736524","Young adult frequent travellers","Free WiFi "
"521170","111","8","103.3750000000000000","0.50000000000000000000","44","M","false","false","usa","chicago","MDW","3","4","4866","9.0000000000000000","895.604802820212","Young adult frequent travellers","Free WiFi "
"521185","133","8","123.5000000000000000","1.00000000000000000000","47","F","true","true","usa","los angeles","LAX","4","4","2689.95","5.5000000000000000","3201.289278439151","Family Traveller","Family Suite Discount"
"521186","106","8","99.5000000000000000","0.66666666666666666667","54","F","false","false","usa","boston","BOS","3","6","4079.20","4.6666666666666667","3760.7580562565854","Young adult frequent travellers","Free WiFi "
"521187","130","9","108.4444444444444444","","75","F","true","false","usa","orlando","ORL","0","0","0","0","0","Senior travellers","10% discount on next booking"
"521192","115","8","106.2500000000000000","1.00000000000000000000","28","F","false","false","usa","wichita","ICT","3","4","2299","7.0000000000000000","1427.0254244901334","Young frequent traveller","free toys"
"521201","55","8","51.2500000000000000","0.00000000000000000000","59","F","true","true","usa","memphis","MEM","1","2","63","5.0000000000000000","1788.6950124790872","Family Traveller","Family Suite Discount"
"521211","71","8","65.8750000000000000","","27","M","false","false","usa","bakersfield","BFL","1","0","582","0","0","Dreamers","15% on Group Booking Discount on hotels and flights"
"521212","341","8","1041.1105028750000000","1.3333333333333333","42","M","true","true","usa","dallas","DAL","3","6","3120.10","6.6666666666666667","1274.5422579784126","Family Traveller","Family Suite Discount"
"521235","194","8","179.8750000000000000","1.2000000000000000","35","F","false","false","usa","seattle","SEA","5","10","3709","44.8000000000000000","2699.3505717018443","Young adult frequent travellers","Free WiFi "
"521250","155","8","142.6250000000000000","0.00000000000000000000","32","M","false","false","usa","sacramento","MHR","2","4","75","7.0000000000000000","3087.162747935443","Dreamers","15% on Group Booking Discount on hotels and flights"
"521259","143","8","133.2500000000000000","0.00000000000000000000","36","F","false","false","usa","knoxville","TYS","2","4","436.8","7.0000000000000000","2283.9618573144894","Dreamers","15% on Group Booking Discount on hotels and flights"
"521282","158","8","145.8750000000000000","1.00000000000000000000","34","F","false","false","usa","columbus","CMH","2","4","448","9.5000000000000000","2139.5113345798773","Dreamers","15% on Group Booking Discount on hotels and flights"
"521286","93","8","87.2500000000000000","1.00000000000000000000","34","F","false","false","canada","hamilton","YHM","1","2","112","7.0000000000000000","3466.2190804010925","Dreamers","15% on Group Booking Discount on hotels and flights"
"521293","141","8","130.7500000000000000","0.40000000000000000000","36","F","true","false","usa","akron","AKR","5","10","2584.8","7.0000000000000000","1123.846770531503","Young adult frequent travellers","Free WiFi "
"521295","102","8","94.5000000000000000","0.50000000000000000000","42","F","false","true","usa","baton rouge","BTR","2","4","1027.50","5.0000000000000000","1566.8609318678302","Family Traveller","Family Suite Discount"
"521298","133","8","123.8750000000000000","0.33333333333333333333","39","F","false","false","usa","san jose","SJC","3","6","2961.7","7.0000000000000000","1746.0520405710747","Young adult frequent travellers","Free WiFi "
"521309","116","8","108.6250000000000000","1.00000000000000000000","51","F","false","true","usa","detroit","YIP","2","4","117.0","8.5000000000000000","2697.1276960425266","Family Traveller","Family Suite Discount"
"521316","164","9","134.4444444444444444","0.50000000000000000000","45","F","false","false","usa","nashville","BNA","3","4","1490.20","8.5000000000000000","1425.7682413116797","Young adult frequent travellers","Free WiFi "
"521331","170","10","531.2405255000000000","0.33333333333333333333","65","F","false","false","usa","cleveland","CLE","1","1","288","6.0000000000000000","179.63813493074505","Senior travellers","10% discount on next booking"
"521335","244","8","431.9019731250000000","0.00000000000000000000","34","F","false","false","usa","denver","DEN","3","4","1244","8.5000000000000000","1062.9696692926236","Young adult frequent travellers","Free WiFi "
"521343","181","9","150.5555555555555556","0.60000000000000000000","37","F","false","false","usa","charlotte","CLT","5","10","1266","7.0000000000000000","747.4701873304742","Young adult frequent travellers","Free WiFi "
"521379","82","8","76.1250000000000000","0.00000000000000000000","57","F","true","false","usa","new york","JFK","2","4","542","10.0000000000000000","3595.1464227840142","Dreamers","15% on Group Booking Discount on hotels and flights"
"521392","102","8","93.7500000000000000","0.00000000000000000000","41","F","true","false","usa","chicago","MDW","2","2","1468","3.0000000000000000","1618.386031215291","Dreamers","15% on Group Booking Discount on hotels and flights"
"521404","144","8","133.8750000000000000","0.50000000000000000000","46","F","false","false","usa","detroit","DTW","5","8","2209","7.2500000000000000","1605.013714356001","Young adult frequent travellers","Free WiFi "
"521408","118","8","108.6250000000000000","1.00000000000000000000","56","F","true","false","usa","san diego","NZY","2","4","2829","7.5000000000000000","3746.245765109099","Dreamers","15% on Group Booking Discount on hotels and flights"
"521416","102","8","96.2500000000000000","0.66666666666666666667","48","F","true","false","usa","new york","JFK","3","6","813","5.0000000000000000","1003.0968384574475","Young adult frequent travellers","Free WiFi "
"521434","142","8","131.8750000000000000","1.2500000000000000","49","F","true","false","usa","los angeles","LAX","4","8","1677","7.0000000000000000","3083.1588094285744","Young adult frequent travellers","Free WiFi "
"521462","168","8","156.2500000000000000","1.00000000000000000000","59","F","true","true","usa","indianapolis","IND","3","6","1104","7.3333333333333333","1657.173223335294","Family Traveller","Family Suite Discount"
"521474","67","8","63.2500000000000000","2.0000000000000000","19","F","false","false","usa","san francisco","SFO","1","2","144","7.0000000000000000","4293.2760612606235","Dreamers","15% on Group Booking Discount on hotels and flights"
"521491","367","8","1054.7500000000000000","0.60000000000000000000","36","F","false","false","usa","philadelphia","PNE","4","6","4708.50","6.0000000000000000","1845.060243797517","Young adult frequent travellers","Free WiFi "
"521509","182","8","168.7500000000000000","0.50000000000000000000","56","F","true","false","usa","new york","LGA","4","8","3343","8.7500000000000000","1570.9277909241237","Young adult frequent travellers","Free WiFi "
"521510","103","8","95.7500000000000000","1.5000000000000000","50","F","true","false","usa","chicago","MDW","3","4","959","8.5000000000000000","1249.3405961651029","Young adult frequent travellers","Free WiFi "
"521514","92","8","86.7500000000000000","0.50000000000000000000","30","F","false","true","usa","nashville","BNA","2","4","1248.30","5.5000000000000000","813.703749479946","Family Traveller","Family Suite Discount"
"521587","127","8","116.8750000000000000","0.50000000000000000000","34","F","false","false","usa","new york","LGA","4","7","657","6.0000000000000000","1780.0550824243423","Young adult frequent travellers","Free WiFi "
"521607","132","8","123.0000000000000000","0.33333333333333333333","42","F","false","false","usa","bakersfield","BFL","3","6","758.20","7.3333333333333333","2647.611807753717","Young adult frequent travellers","Free WiFi "
"521609","120","8","111.6250000000000000","0.50000000000000000000","52","M","true","true","canada","toronto","YYZ","2","4","2352","5.5000000000000000","442.6927062368456","Family Traveller","Family Suite Discount"
"521642","104","9","86.4444444444444444","","60","F","true","false","usa","lubbock","LBB","2","0","1747.60","0","0","Dreamers","15% on Group Booking Discount on hotels and flights"
"521657","139","8","129.6250000000000000","1.00000000000000000000","28","F","false","false","canada","montreal","YUL","3","4","1548","15.0000000000000000","3835.8161381611626","Young frequent traveller","free toys"
"521658","143","9","117.6666666666666667","0.00000000000000000000","51","F","true","false","usa","new york","LGA","5","8","1437","7.2500000000000000","2257.5249193915815","Young adult frequent travellers","Free WiFi "
"521663","140","8","131.2500000000000000","","35","M","false","false","usa","san francisco","SFO","0","0","0","0","0","Dreamers","15% on Group Booking Discount on hotels and flights"
"521695","108","9","88.7777777777777778","0.33333333333333333333","39","M","true","false","canada","halifax","YAW","4","4","2919.80","6.0000000000000000","2300.403153868495","Young adult frequent travellers","Free WiFi "
"521708","175","8","162.6250000000000000","0.75000000000000000000","48","F","true","false","usa","nashville","BNA","4","8","1332.00","7.0000000000000000","1545.595886581059","Young adult frequent travellers","Free WiFi "
"521719","148","8","137.8750000000000000","0.00000000000000000000","22","F","false","false","usa","new york","JFK","1","2","232","5.0000000000000000","1198.6228290517067","Dreamers","15% on Group Booking Discount on hotels and flights"
"521720","122","8","114.7500000000000000","0.75000000000000000000","45","M","false","false","usa","indianapolis","IND","4","8","3621.00","7.2500000000000000","1930.7539507565837","Young adult frequent travellers","Free WiFi "
"521743","170","8","157.8750000000000000","0.28571428571428571429","40","F","false","false","canada","calgary","YYC","7","14","1702.10","6.7142857142857143","2077.8709126771196","Business Travellers","kilos free"
"521748","115","9","94.3333333333333333","0.50000000000000000000","41","M","false","false","usa","philadelphia","PNE","3","4","2102.4","4.5000000000000000","589.9339128536935","Young adult frequent travellers","Free WiFi "
"521768","106","8","99.2500000000000000","0.66666666666666666667","48","F","false","false","usa","omaha","OFF","3","6","1323","8.0000000000000000","1476.3152874451628","Young adult frequent travellers","Free WiFi "
"521785","180","9","148.3333333333333333","0.00000000000000000000","25","F","false","false","usa","los angeles","LAX","2","2","2505","8.0000000000000000","1752.2242070068392","Dreamers","15% on Group Booking Discount on hotels and flights"
"521814","160","8","148.6250000000000000","0.16666666666666666667","43","F","true","true","canada","toronto","YKZ","6","12","1835.60","7.3333333333333333","1697.8752714828313","Family Traveller","Family Suite Discount"
"521818","142","8","449.4467007500000000","0.66666666666666666667","18","F","false","false","usa","boston","BOS","1","2","93.6","7.0000000000000000","584.9860535242605","Dreamers","15% on Group Booking Discount on hotels and flights"
"521859","164","8","152.5000000000000000","0.40000000000000000000","41","M","false","false","usa","new york","LGA","5","9","1370","7.8000000000000000","1868.8970853951068","Young adult frequent travellers","Free WiFi "
"521865","215","9","178.5555555555555556","0.50000000000000000000","45","F","true","true","usa","richmond","RIC","4","7","2008","7.5000000000000000","1620.7494958925104","Family Traveller","Family Suite Discount"
"521883","97","9","80.3333333333333333","1.00000000000000000000","33","F","false","false","usa","tulsa","TUL","3","6","208","61.0000000000000000","2041.7032403113844","Young adult frequent travellers","Free WiFi "
"521884","129","8","119.3750000000000000","1.00000000000000000000","53","F","false","true","usa","jacksonville","LRF","2","4","672","5.0000000000000000","1753.125743819004","Family Traveller","Family Suite Discount"
"521885","104","8","97.8750000000000000","1.00000000000000000000","46","M","true","true","usa","houston","HOU","2","4","960","9.5000000000000000","1972.0813541282778","Family Traveller","Family Suite Discount"
"521904","111","9","90.5555555555555556","0.00000000000000000000","34","F","false","true","usa","bakersfield","BFL","1","2","207","4.0000000000000000","1215.70481716651","Family Traveller","Family Suite Discount"
"521921","104","8","96.1250000000000000","0.00000000000000000000","50","F","true","true","usa","san antonio","SAT","1","2","376","7.0000000000000000","2689.0306457591737","Family Traveller","Family Suite Discount"
"521925","118","8","108.1250000000000000","0.33333333333333333333","42","F","false","false","canada","edmonton","YED","5","6","4688.95","6.0000000000000000","2381.3328484487215","Young adult frequent travellers","Free WiFi "
"521941","88","8","80.6250000000000000","0.50000000000000000000","29","F","true","true","usa","new orleans","MSY","3","4","4346","7.0000000000000000","2523.8869833949066","Family Traveller","Family Suite Discount"
"521943","100","8","93.0000000000000000","0.66666666666666666667","53","F","true","false","usa","philadelphia","PNE","3","6","1275","8.6666666666666667","3009.8211573755384","Young adult frequent travellers","Free WiFi "
"521956","164","8","151.6250000000000000","0.50000000000000000000","28","F","false","false","canada","toronto","YTZ","4","8","1811","7.2500000000000000","1678.1481029094234","Young frequent traveller","free toys"
"521963","116","8","108.8750000000000000","0.00000000000000000000","25","M","true","false","canada","toronto","YZD","2","2","1056","5.0000000000000000","572.4404749057793","Dreamers","15% on Group Booking Discount on hotels and flights"
"521986","171","10","128.0000000000000000","1.00000000000000000000","52","M","true","true","usa","omaha","OMA","2","2","1864","10.0000000000000000","1848.8289798913781","Family Traveller","Family Suite Discount"
"521992","142","9","116.4444444444444444","0.75000000000000000000","34","F","true","true","usa","los angeles","LAX","4","8","2455.0","8.0000000000000000","3356.5509097368813","Family Traveller","Family Suite Discount"
"521997","125","8","116.7500000000000000","0.00000000000000000000","32","F","true","false","usa","new york","JFK","4","4","2214","5.5000000000000000","2569.9999264144562","Young adult frequent travellers","Free WiFi "
"522001","141","8","130.7500000000000000","","67","F","true","false","usa","sacramento","MCC","0","0","0","0","0","Senior travellers","10% discount on next booking"
"522005","105","8","98.2500000000000000","0.00000000000000000000","47","F","false","true","usa","nashville","BNA","5","6","5875.6","6.0000000000000000","1786.6026927492194","Family Traveller","Family Suite Discount"
"522062","137","8","126.7500000000000000","0.50000000000000000000","51","F","true","false","canada","edmonton","YEG","4","8","1075","4.7500000000000000","2588.611840660986","Young adult frequent travellers","Free WiFi "
"522086","200","11","135.1818181818181818","0.00000000000000000000","40","F","true","true","usa","corpus christi","CRP","2","4","1382","6.5000000000000000","2271.0405988445427","Family Traveller","Family Suite Discount"
"522111","176","8","393.9318556250000000","0.75000000000000000000","24","F","false","true","usa","philadelphia","PHL","3","3","1332","9.0000000000000000","3038.8152515128822","Family Traveller","Family Suite Discount"
"522112","92","8","85.7500000000000000","0.50000000000000000000","45","F","true","true","canada","toronto","YKZ","2","4","290","7.0000000000000000","1926.0266331899345","Family Traveller","Family Suite Discount"
"522115","359","8","1097.0000000000000000","0.60000000000000000000","40","M","false","true","usa","chicago","MDW","3","5","2859.30","5.6666666666666667","1119.9239625807174","Family Traveller","Family Suite Discount"
"522118","95","8","88.7500000000000000","0.66666666666666666667","52","F","true","false","usa","des moines","DSM","3","6","612","5.6666666666666667","1277.2749477853522","Young adult frequent travellers","Free WiFi "
"522134","42","8","39.2500000000000000","","18","F","false","true","usa","houston","IAH","0","0","0","0","0","Family Traveller","Family Suite Discount"
"522152","190","8","638.7100631250000000","1.6666666666666667","32","F","false","true","usa","dallas","DAL","1","2","0","5.0000000000000000","2017.346410772246","Family Traveller","Family Suite Discount"
"522171","189","8","175.3750000000000000","0.66666666666666666667","38","F","false","false","usa","louisville","LOU","4","6","4758","6.0000000000000000","527.0454772990969","Young adult frequent travellers","Free WiFi "
"522179","136","8","127.3750000000000000","1.00000000000000000000","42","M","true","true","usa","dallas","DAL","3","6","1089","6.6666666666666667","1324.3113893887928","Family Traveller","Family Suite Discount"
"522184","39","9","32.3333333333333333","","25","F","false","true","usa","reno","RNO","0","0","0","0","0","Family Traveller","Family Suite Discount"
"522201","69","8","65.1250000000000000","","47","F","true","false","usa","minneapolis","MSP","1","0","2310","0","0","Dreamers","15% on Group Booking Discount on hotels and flights"
"522223","108","8","100.2500000000000000","0.75000000000000000000","51","F","true","true","usa","nashville","BNA","4","8","3911","7.2500000000000000","2038.206936995741","Family Traveller","Family Suite Discount"
"522233","339","8","1081.1250000000000000","0.60000000000000000000","41","M","false","false","usa","norfolk","NGU","4","6","2851.8","7.0000000000000000","1975.9762822341074","Young adult frequent travellers","Free WiFi "
"522237","120","9","100.4444444444444444","1.00000000000000000000","30","F","false","false","usa","louisville","LOU","4","3","3420","7.5000000000000000","1475.630990001436","Young adult frequent travellers","Free WiFi "
"522263","93","8","86.5000000000000000","0.00000000000000000000","32","F","false","false","usa","oklahoma city","TIK","2","4","1125.3","8.0000000000000000","2225.6773758244162","Dreamers","15% on Group Booking Discount on hotels and flights"
"522265","150","8","139.6250000000000000","0.33333333333333333333","43","F","false","true","usa","bakersfield","BFL","4","6","1368.30","6.3333333333333333","2472.757878910375","Family Traveller","Family Suite Discount"
"522276","85","8","79.6250000000000000","1.5000000000000000","48","F","false","false","usa","anchorage","EDF","2","4","1688","8.5000000000000000","4005.058097363886","Dreamers","15% on Group Booking Discount on hotels and flights"
"522286","96","8","90.0000000000000000","1.00000000000000000000","46","F","false","false","canada","edmonton","YXD","3","6","606","6.3333333333333333","2456.541407847552","Young adult frequent travellers","Free WiFi "
"522315","149","8","139.3750000000000000","0.00000000000000000000","35","F","false","false","usa","baltimore","BWI","2","4","647","6.5000000000000000","706.5768865549329","Dreamers","15% on Group Booking Discount on hotels and flights"
"522323","99","8","92.0000000000000000","0.50000000000000000000","48","F","false","false","usa","little rock","LIT","5","8","2251.60","7.7500000000000000","677.3924453444279","Young adult frequent travellers","Free WiFi "
"522364","107","8","99.3750000000000000","0.66666666666666666667","34","F","false","false","usa","memphis","MEM","3","6","912.60","7.0000000000000000","1422.0714761379277","Young adult frequent travellers","Free WiFi "
"522373","109","8","101.2500000000000000","0.00000000000000000000","38","F","false","true","usa","new york","LGA","2","4","133","8.5000000000000000","2733.825275131907","Family Traveller","Family Suite Discount"
"522375","78","8","73.0000000000000000","0.66666666666666666667","52","F","false","false","usa","kansas city","MCI","3","6","2739.6","6.0000000000000000","1426.063805302776","Young adult frequent travellers","Free WiFi "
"522387","73","8","68.2500000000000000","","23","F","false","false","usa","louisville","LOU","1","0","4800","0","0","Dreamers","15% on Group Booking Discount on hotels and flights"
"522402","97","8","89.6250000000000000","0.33333333333333333333","45","M","false","false","usa","san antonio","RND","3","6","659","7.0000000000000000","941.0890370165242","Young adult frequent travellers","Free WiFi "
"522420","164","9","739.3266056666666667","0.00000000000000000000","32","F","true","false","usa","oakland","OAK","0","0","0","0","0","Dreamers","15% on Group Booking Discount on hotels and flights"
